CustomerKey,MaritalStatus,YearlyIncome,TotalChildren,ChildrenAtHome,HouseOwnerFlag,NumberCarsOwned,Age,BikeBuyer
11692,M,40000,0,0,0,1,49,0
11693,S,50000,4,4,0,2,49,1
11694,M,50000,4,4,1,4,50,0
11695,M,50000,5,5,1,3,50,0
11696,S,50000,5,5,1,3,50,1
11697,M,50000,4,2,1,2,49,0
11698,M,50000,4,2,1,2,49,0
11699,S,60000,4,2,0,2,51,0
11700,S,60000,4,2,0,2,50,0
11701,M,60000,4,2,1,2,50,0
11702,S,60000,4,2,1,2,50,0
11703,S,60000,0,0,0,1,45,0
11704,S,60000,0,0,0,1,45,0
11705,S,60000,2,2,1,0,45,1
11706,M,60000,4,2,1,2,51,0
11707,S,60000,4,2,1,3,50,1
11708,S,60000,4,2,1,3,50,1
11709,S,60000,3,2,0,0,51,0
11710,M,40000,3,2,1,2,52,0
11711,S,70000,1,0,0,1,51,0
11712,M,70000,1,0,1,1,51,0
11713,M,70000,1,0,1,1,52,0
11714,M,70000,1,0,1,1,51,0
11715,M,70000,1,0,1,1,51,0
11716,S,40000,4,2,1,2,52,0
11717,M,60000,1,0,0,1,52,0
11718,M,60000,1,0,1,1,52,0
11719,M,40000,4,2,1,2,53,0
11720,M,40000,4,2,1,2,54,0
11721,M,40000,4,2,1,2,54,0
11722,M,60000,1,0,1,1,53,0
11723,S,70000,0,0,0,1,46,0
11724,S,70000,0,0,0,1,46,0
11725,S,70000,0,0,0,1,46,0
11726,S,70000,0,0,0,1,46,0
11727,S,60000,0,0,0,1,46,1
11728,M,60000,1,0,1,1,54,0
11729,M,60000,1,0,1,1,53,0
11730,M,60000,1,0,1,1,53,0
11731,M,60000,1,0,1,1,53,0
11732,M,60000,1,0,1,1,55,0
11733,M,60000,1,0,1,1,54,0
11734,M,60000,1,0,0,1,54,0
11735,M,60000,1,0,1,1,55,0
11736,M,60000,1,0,0,1,54,0
11737,M,60000,4,3,1,0,55,0
11738,M,60000,4,3,1,0,54,0
11739,M,70000,2,0,1,1,54,1
11740,M,70000,5,5,0,3,54,0
11741,M,80000,4,0,1,0,54,1
11742,S,60000,3,2,0,1,55,1
11743,M,60000,1,0,1,1,56,1
11744,M,60000,1,0,1,1,55,0
11745,M,60000,1,0,1,1,55,1
11746,S,60000,1,0,1,1,55,0
11747,M,70000,5,4,1,1,56,0
11748,M,70000,5,4,1,1,55,0
11749,M,80000,4,4,0,1,44,0
11750,M,60000,2,2,1,1,46,1
11751,M,80000,4,4,1,1,43,1
11752,M,80000,4,4,1,1,43,0
11753,M,80000,4,4,1,1,44,0
11754,M,90000,2,0,1,0,43,1
11755,M,60000,2,2,1,1,45,0
11756,S,60000,2,2,0,1,45,1
11757,M,70000,5,5,1,3,45,0
11758,M,70000,5,5,1,3,45,0
11759,M,110000,1,0,0,1,44,1
11760,M,70000,5,5,1,4,46,0
11761,S,70000,5,5,1,4,46,1
11762,M,70000,5,5,1,4,46,1
11763,M,80000,5,5,1,2,47,0
11764,S,80000,5,5,1,3,46,1
11765,M,80000,5,5,1,3,47,1
11766,S,90000,0,0,0,0,47,1
11767,S,90000,0,0,0,0,47,1
11768,M,90000,2,0,1,0,47,1
11769,S,50000,0,0,1,0,40,0
11770,S,50000,0,0,0,0,40,0
11771,S,50000,0,0,0,0,40,0
11772,M,50000,1,0,1,0,41,1
11773,S,50000,1,0,1,0,40,1
11774,M,50000,1,0,1,0,41,1
11775,S,50000,1,0,1,0,40,1
11776,M,50000,1,0,1,0,40,1
11777,S,40000,1,0,1,0,41,1
11778,S,60000,1,0,1,0,43,1
11779,S,60000,1,0,1,0,42,1
11780,S,60000,1,0,1,0,42,1
11781,M,60000,1,1,1,0,43,0
11782,M,60000,1,1,1,0,43,0
11783,M,60000,1,1,1,0,42,0
11784,M,40000,1,1,1,0,41,0
11785,M,40000,1,1,1,0,42,0
11786,S,60000,1,0,1,0,41,0
11787,M,60000,1,0,1,0,41,0
11788,S,70000,1,0,1,0,42,0
11789,M,50000,1,1,1,0,44,0
11790,M,50000,1,1,1,0,43,0
11791,M,60000,1,0,1,0,43,0
11792,M,40000,1,1,1,1,44,0
11793,M,40000,1,1,1,1,45,0
11794,S,40000,2,2,1,0,44,0
11795,S,40000,2,2,1,0,45,0
11796,S,40000,2,2,0,0,45,1
11797,S,40000,2,2,1,0,45,1
11798,M,40000,2,2,1,0,45,1
11799,M,40000,2,2,1,0,44,1
11800,M,60000,1,0,1,0,44,0
11801,M,60000,1,0,1,0,44,0
11802,M,60000,1,0,1,0,42,0
11803,S,60000,1,0,1,0,42,0
11804,M,60000,1,0,1,0,42,0
11805,M,70000,2,0,1,0,43,0
11806,M,70000,2,0,1,0,42,0
11807,M,70000,3,0,1,0,42,0
11808,M,60000,1,0,1,0,45,0
11809,M,60000,2,2,1,0,46,1
11810,S,40000,0,0,0,1,47,1
11811,S,40000,0,0,1,1,46,1
11812,M,40000,0,0,0,1,46,1
11813,M,40000,0,0,0,1,46,1
11814,M,60000,2,0,1,0,43,0
11815,M,70000,3,0,1,0,43,1
11816,M,70000,4,0,1,0,43,1
11817,S,70000,4,0,1,0,43,1
11818,M,70000,4,0,1,0,43,1
11819,M,70000,2,2,1,1,46,0
11820,M,60000,0,0,1,0,47,0
11821,M,60000,0,0,1,0,47,0
11822,M,60000,0,0,1,0,47,0
11823,M,70000,0,0,1,0,47,0
11824,M,70000,4,0,1,0,47,0
11825,S,70000,5,0,1,0,47,1
11826,M,70000,5,0,1,0,48,1
11827,M,60000,2,0,1,0,44,0
11828,M,70000,5,5,1,2,44,0
11829,M,70000,5,5,1,2,44,0
11830,M,80000,3,0,1,0,45,1
11831,M,80000,3,0,1,0,44,1
11832,S,40000,0,0,0,1,49,0
11833,M,80000,3,3,1,1,48,0
11834,S,80000,3,3,0,1,48,1
11835,S,80000,3,3,1,2,48,1
11836,M,80000,3,3,1,2,48,0
11837,S,80000,3,3,1,2,48,1
11838,S,80000,3,3,0,2,49,0
11839,S,60000,0,0,1,1,48,1
11840,M,60000,0,0,1,1,48,0
11841,M,40000,0,0,0,1,50,0
11842,S,50000,4,4,1,3,49,0
11843,S,50000,4,4,0,3,49,0
11844,S,50000,4,4,1,3,50,0
11845,S,30000,2,0,0,2,89,0
11846,S,50000,4,2,1,2,49,0
11847,S,50000,4,2,0,2,49,0
11848,M,50000,4,2,1,2,50,0
11849,S,50000,4,2,1,2,49,0
11850,S,50000,4,2,1,2,50,0
11851,S,60000,4,2,1,2,50,0
11852,S,60000,4,2,0,2,50,0
11853,S,60000,0,0,1,1,45,0
11854,S,60000,2,2,0,0,45,1
11855,M,60000,4,2,1,4,50,0
11856,M,60000,3,2,1,0,50,0
11857,S,60000,3,2,0,0,51,0
11858,M,40000,3,2,1,2,51,0
11859,M,70000,1,0,1,1,51,0
11860,M,70000,1,0,1,1,52,0
11861,M,70000,1,0,1,1,51,0
11862,S,40000,4,2,1,2,52,0
11863,M,60000,1,0,1,1,52,0
11864,M,60000,1,0,1,1,52,0
11865,M,60000,1,0,1,1,53,0
11866,M,60000,1,0,0,1,52,0
11867,M,40000,4,2,1,2,53,0
11868,S,70000,0,0,1,1,46,0
11869,S,70000,0,0,0,1,46,0
11870,S,70000,0,0,0,1,46,0
11871,S,70000,0,0,0,1,46,0
11872,S,60000,0,0,0,1,46,1
11873,M,60000,0,0,0,1,47,1
11874,S,60000,0,0,0,1,47,0
11875,M,60000,1,0,0,1,53,0
11876,M,60000,1,0,1,1,53,0
11877,M,60000,1,0,1,1,53,0
11878,M,60000,1,0,1,1,54,0
11879,M,60000,1,0,1,1,53,0
11880,M,60000,1,0,1,1,54,0
11881,M,60000,4,3,1,0,54,0
11882,M,60000,4,3,1,0,55,0
11883,M,70000,5,5,1,3,54,0
11884,M,80000,5,0,1,0,54,0
11885,M,80000,2,0,1,0,54,1
11886,M,60000,3,2,1,1,56,1
11887,M,60000,1,0,1,1,56,0
11888,M,60000,1,0,1,1,55,1
11889,S,60000,1,0,1,1,55,0
11890,M,70000,5,4,1,1,55,0
11891,M,70000,5,4,1,2,55,0
11892,M,90000,1,0,1,0,44,1
11893,M,90000,2,0,1,0,45,1
11894,M,100000,1,0,1,0,44,1
11895,M,100000,1,0,1,0,44,1
11896,M,100000,1,0,1,0,44,1
11897,S,60000,2,2,0,1,45,1
11898,M,80000,4,4,1,1,43,1
11899,S,80000,4,4,1,1,43,1
11900,S,90000,2,0,1,0,44,1
11901,S,60000,2,2,0,1,46,1
11902,M,70000,5,5,1,3,47,0
11903,S,110000,1,0,1,0,44,1
11904,S,110000,1,0,1,1,44,1
11905,S,110000,1,0,1,1,44,1
11906,M,80000,5,5,1,3,47,1
11907,S,80000,5,5,1,3,46,1
11908,S,80000,5,5,1,3,47,1
11909,M,80000,5,5,0,3,48,1
11910,M,80000,5,5,1,3,47,1
11911,M,80000,5,5,1,3,47,0
11912,S,60000,3,3,1,1,48,1
11913,M,60000,3,3,1,1,48,0
11914,S,70000,0,0,0,1,45,1
11915,S,70000,0,0,1,1,46,1
11916,S,70000,0,0,0,1,48,1
11917,S,70000,0,0,1,1,48,1
11918,M,60000,3,3,1,2,50,1
11919,M,60000,4,4,1,2,50,1
11920,S,60000,4,4,1,3,50,1
11921,M,60000,4,4,1,3,49,0
11922,S,90000,4,4,0,2,45,0
11923,M,60000,0,0,0,1,34,0
11924,S,60000,0,0,0,1,34,1
11925,S,40000,0,0,1,1,35,1
11926,S,40000,0,0,0,1,36,0
11927,S,40000,0,0,0,1,35,0
11928,M,60000,0,0,1,2,35,0
11929,S,30000,2,0,1,2,68,1
11930,M,20000,4,0,0,2,66,1
11931,S,70000,0,0,1,2,35,0
11932,M,70000,0,0,0,2,35,0
11933,S,40000,0,0,0,2,37,1
11934,S,40000,0,0,1,2,36,1
11935,S,30000,0,0,1,1,36,0
11936,M,30000,0,0,1,1,37,0
11937,M,30000,0,0,0,2,36,1
11938,M,60000,0,0,1,2,36,0
11939,S,60000,0,0,0,2,36,1
11940,M,100000,3,0,1,3,36,0
11941,S,60000,0,0,1,2,37,0
11942,M,20000,2,1,1,2,64,1
11943,M,20000,2,1,1,2,65,1
11944,S,30000,3,0,0,2,63,1
11945,M,20000,0,0,0,2,33,1
11946,S,30000,3,0,1,2,63,1
11947,S,30000,3,0,0,2,62,1
11948,M,30000,3,0,1,2,63,0
11949,S,70000,0,0,1,2,33,0
11950,M,70000,0,0,1,2,34,0
11951,M,40000,2,0,1,2,61,0
11952,S,80000,2,0,0,2,59,1
11953,S,40000,0,0,0,2,38,0
11954,M,60000,0,0,1,2,38,1
11955,S,60000,0,0,1,2,39,1
11956,S,40000,0,0,1,2,39,1
11957,S,60000,0,0,0,2,40,0
11958,S,70000,0,0,1,2,41,0
11959,S,70000,0,0,0,2,41,0
11960,S,70000,0,0,0,2,40,0
11961,S,70000,0,0,1,2,40,0
11962,S,60000,0,0,0,2,37,0
11963,M,80000,2,0,0,2,58,1
11964,S,70000,2,0,0,2,58,1
11965,S,70000,2,0,1,2,57,0
11966,S,70000,2,0,1,2,58,0
11967,S,80000,2,0,1,2,57,1
11968,S,130000,0,1,0,2,55,1
11969,S,130000,0,1,0,2,55,1
11970,S,80000,0,0,0,1,40,0
11971,S,80000,0,0,0,1,40,0
11972,M,60000,0,0,0,2,40,0
11973,S,60000,0,0,0,2,40,0
11974,S,60000,0,0,0,2,40,0
11975,S,60000,0,0,0,2,39,0
11976,S,120000,1,2,0,3,54,1
11977,M,130000,0,1,1,3,54,1
11978,M,130000,0,1,1,3,47,0
11979,M,80000,2,0,0,2,56,1
11980,S,60000,2,0,0,2,56,0
11981,S,60000,2,0,0,2,57,0
11982,S,60000,2,0,1,2,57,0
11983,M,70000,3,2,1,0,57,1
11984,M,80000,2,1,1,0,56,1
11985,M,80000,2,1,0,1,56,0
11986,S,70000,0,0,1,1,50,1
11987,M,90000,4,4,1,0,46,0
11988,S,70000,1,0,1,1,51,1
11989,S,70000,1,0,1,1,52,1
11990,S,70000,1,0,1,1,51,1
11991,M,60000,1,0,1,1,51,1
11992,S,60000,1,0,1,1,52,1
11993,S,60000,1,0,0,1,53,1
11994,S,110000,0,0,0,3,47,1
11995,M,60000,1,0,1,1,53,1
11996,S,60000,1,0,1,1,53,1
11997,M,60000,1,0,1,1,54,1
11998,M,60000,1,0,1,1,53,1
11999,M,60000,1,0,1,1,53,1
12000,S,70000,0,0,0,1,49,1
12001,S,80000,5,5,1,4,48,1
12002,S,70000,0,0,1,1,50,1
12003,S,70000,0,0,1,1,51,1
12004,S,70000,0,0,0,2,50,1
12005,M,60000,1,0,1,1,51,1
12006,M,70000,5,4,1,2,52,0
12007,M,60000,1,0,1,1,52,1
12008,M,70000,5,4,1,2,52,0
12009,S,80000,1,0,1,1,56,1
12010,M,80000,1,0,1,1,57,1
12011,S,30000,2,0,0,2,79,1
12012,M,60000,3,2,0,2,53,0
12013,S,30000,2,0,1,2,61,1
12014,M,10000,2,1,1,2,65,1
12015,S,30000,0,0,0,2,37,0
12016,S,40000,0,0,0,1,38,1
12017,M,40000,0,0,1,2,37,1
12018,M,30000,0,0,1,2,33,1
12019,S,30000,0,0,0,2,33,0
12020,M,30000,0,0,1,2,34,1
12021,S,10000,5,0,0,2,68,1
12022,S,40000,0,0,1,2,33,0
12023,S,30000,0,0,0,2,35,1
12024,S,40000,0,0,1,2,35,0
12025,M,40000,0,0,1,2,35,1
12026,M,40000,0,0,0,2,35,1
12027,M,40000,0,0,1,2,35,1
12028,S,30000,0,0,0,2,36,0
12029,M,30000,0,0,0,2,36,0
12030,S,40000,0,0,1,2,37,1
12031,S,30000,0,0,0,2,34,1
12032,S,30000,0,0,0,2,34,1
12033,S,40000,0,0,0,2,34,1
12034,M,40000,2,0,1,2,73,0
12035,M,40000,2,0,0,2,72,0
12036,M,40000,2,0,1,2,73,0
12037,S,40000,2,0,1,2,70,1
12038,S,40000,2,0,1,2,70,0
12039,M,70000,2,0,1,1,71,1
12040,M,40000,0,0,1,1,37,0
12041,M,40000,0,0,1,2,38,1
12042,M,40000,0,0,1,2,38,1
12043,M,40000,0,0,1,1,39,0
12044,S,40000,0,0,1,1,39,0
12045,S,40000,0,0,0,1,39,0
12046,S,40000,0,0,0,1,39,0
12047,S,40000,0,0,0,1,40,0
12048,S,70000,0,0,1,2,41,0
12049,S,80000,0,0,1,1,46,0
12050,S,110000,0,1,0,1,46,1
12051,S,120000,0,0,0,3,46,0
12052,S,120000,0,1,0,2,46,1
12053,S,130000,0,0,1,2,46,1
12054,M,90000,4,4,1,1,45,0
12055,M,90000,4,4,0,1,45,0
12056,M,120000,2,4,1,3,71,0
12057,M,120000,2,4,1,3,71,0
12058,M,130000,2,3,1,4,70,1
12059,M,130000,2,3,1,4,70,1
12060,S,150000,1,3,0,2,70,1
12061,M,160000,1,3,1,4,70,0
12062,M,70000,4,0,1,2,69,0
12063,M,70000,4,0,1,2,69,0
12064,S,70000,4,0,1,2,69,0
12065,M,70000,4,0,1,2,69,0
12066,M,70000,4,0,1,2,69,0
12067,S,70000,4,0,1,2,69,0
12068,S,70000,4,0,1,2,69,0
12069,M,70000,4,0,0,2,69,1
12070,M,70000,4,0,1,2,69,0
12071,M,70000,4,0,1,2,70,1
12072,M,70000,4,0,1,2,69,1
12073,M,70000,4,0,1,2,69,0
12074,S,70000,4,0,1,2,69,0
12075,S,60000,4,0,1,2,69,1
12076,M,70000,5,0,1,2,70,1
12077,S,70000,5,0,1,2,69,0
12078,M,60000,4,0,1,2,69,1
12079,M,60000,4,0,0,2,68,1
12080,S,60000,4,0,1,3,67,1
12081,S,60000,5,0,1,3,67,1
12082,M,70000,5,0,1,2,67,1
12083,M,70000,4,1,1,1,68,1
12084,M,60000,5,0,0,3,66,1
12085,M,60000,2,1,1,0,66,0
12086,S,60000,2,1,1,0,66,1
12087,S,70000,4,1,1,1,66,0
12088,S,70000,4,1,1,1,66,0
12089,M,70000,4,1,1,1,66,1
12090,M,40000,2,1,1,2,65,1
12091,M,40000,2,1,1,2,65,0
12092,M,40000,2,1,1,2,66,0
12093,M,60000,2,1,1,2,65,0
12094,M,60000,2,1,1,0,65,1
12095,M,60000,2,1,1,0,66,0
12096,M,60000,2,1,0,0,66,1
12097,S,60000,2,1,1,2,64,0
12098,S,60000,2,1,1,2,64,0
12099,S,60000,2,1,0,2,64,0
12100,S,60000,2,1,1,0,64,0
12101,S,70000,4,1,1,2,64,0
12102,M,70000,4,1,1,2,64,1
12103,M,70000,4,1,1,2,64,1
12104,M,70000,4,1,1,2,65,1
12105,S,70000,5,1,1,2,64,1
12106,M,40000,2,1,1,2,63,0
12107,M,40000,2,1,1,2,63,0
12108,M,60000,2,1,1,2,64,1
12109,S,60000,2,1,1,2,64,1
12110,M,60000,2,1,1,1,64,1
12111,M,60000,2,1,1,1,63,0
12112,M,70000,4,2,1,1,63,1
12113,M,70000,2,1,1,2,62,1
12114,M,70000,2,1,1,2,62,1
12115,S,70000,2,1,1,2,63,0
12116,S,70000,2,1,1,2,63,1
12117,M,60000,2,1,1,1,62,0
12118,M,60000,2,1,1,1,63,1
12119,M,60000,2,1,0,1,62,0
12120,M,60000,3,1,1,2,61,1
12121,S,60000,3,1,1,2,61,1
12122,M,70000,4,2,1,2,61,1
12123,M,170000,2,3,1,2,55,1
12124,S,110000,2,4,1,3,57,1
12125,M,130000,2,4,1,2,57,1
12126,M,150000,2,4,1,1,56,0
12127,M,100000,2,3,1,4,57,0
12128,M,120000,3,4,1,4,57,1
12129,M,120000,3,4,1,4,57,1
12130,S,120000,3,4,1,4,57,1
12131,M,90000,2,1,0,2,58,1
12132,M,110000,3,4,1,4,58,1
12133,M,130000,3,4,1,3,58,1
12134,M,170000,3,3,1,4,58,0
12135,M,90000,2,1,1,0,57,0
12136,M,30000,4,0,0,2,81,0
12137,M,90000,3,0,1,1,81,0
12138,M,70000,3,0,1,2,80,0
12139,M,70000,4,0,1,2,81,0
12140,S,90000,4,4,0,3,49,0
12141,S,90000,4,4,1,3,48,1
12142,S,100000,4,1,1,4,49,1
12143,M,100000,4,1,1,4,48,1
12144,M,100000,4,1,1,4,48,0
12145,M,100000,4,1,1,4,48,0
12146,S,110000,3,2,0,4,48,0
12147,M,80000,4,3,1,0,49,0
12148,S,100000,5,2,1,0,49,0
12149,M,100000,5,2,1,1,49,0
12150,M,130000,2,2,1,2,49,0
12151,M,130000,2,2,1,3,49,1
12152,M,130000,2,2,1,3,50,1
12153,S,70000,3,2,1,1,57,1
12154,S,80000,3,2,1,0,57,1
12155,S,80000,3,2,1,0,57,1
12156,M,70000,4,0,1,2,80,1
12157,M,120000,1,3,1,1,79,0
12158,M,80000,4,3,1,2,50,0
12159,M,80000,4,3,1,2,50,0
12160,S,90000,0,0,1,1,50,1
12161,M,100000,5,2,1,1,51,0
12162,S,120000,4,3,1,3,50,1
12163,S,150000,2,1,0,2,50,1
12164,M,150000,3,1,1,3,51,1
12165,M,80000,5,4,1,2,51,0
12166,M,80000,5,4,1,2,52,0
12167,S,100000,1,2,1,3,51,1
12168,M,80000,5,4,1,3,53,0
12169,S,120000,1,3,1,4,52,1
12170,M,130000,1,3,0,2,53,1
12171,S,130000,1,3,0,3,53,1
12172,S,130000,1,3,0,3,53,1
12173,M,130000,1,3,1,3,52,1
12174,M,170000,1,0,0,4,52,1
12175,S,60000,2,0,0,2,58,0
12176,S,60000,2,0,0,2,58,0
12177,S,70000,4,3,1,0,59,1
12178,M,80000,2,0,1,2,59,1
12179,S,50000,2,0,1,2,78,1
12180,S,50000,2,0,1,2,77,1
12181,M,130000,2,3,1,3,77,1
12182,M,70000,5,4,1,4,53,0
12183,M,80000,5,4,1,3,53,0
12184,M,100000,3,2,1,4,53,1
12185,S,100000,0,3,1,2,53,0
12186,S,100000,0,3,0,3,53,1
12187,M,100000,0,3,1,3,53,1
12188,S,110000,3,3,1,4,53,1
12189,M,130000,4,3,1,3,54,1
12190,S,170000,1,1,0,2,53,1
12191,M,60000,2,0,1,2,60,0
12192,S,60000,2,0,0,2,59,0
12193,S,70000,3,1,1,0,60,1
12194,S,70000,3,0,1,2,60,0
12195,S,70000,3,0,1,2,60,0
12196,S,70000,3,0,1,2,60,0
12197,M,70000,3,0,0,2,61,0
12198,M,60000,3,0,1,2,61,1
12199,S,40000,3,0,0,2,61,0
12200,M,70000,4,0,1,2,76,1
12201,M,100000,2,3,1,3,75,0
12202,M,100000,2,3,1,3,75,0
12203,M,120000,2,4,1,3,76,0
12204,M,120000,2,4,1,3,76,0
12205,S,130000,2,3,0,4,75,0
12206,M,90000,5,0,1,2,75,1
12207,S,80000,4,0,1,2,73,1
12208,M,130000,2,3,1,4,74,1
12209,M,130000,2,3,1,4,73,1
12210,M,10000,0,0,0,0,35,1
12211,M,10000,0,0,1,0,40,1
12212,M,10000,0,0,1,0,44,1
12213,M,10000,1,0,1,0,51,1
12214,M,20000,1,0,1,0,51,1
12215,M,20000,1,0,1,0,51,1
12216,M,20000,1,0,1,0,52,1
12217,M,10000,1,0,1,0,52,1
12218,M,10000,1,0,1,0,52,1
12219,M,10000,1,0,1,0,53,1
12220,M,10000,1,0,1,0,53,1
12221,M,20000,1,0,1,0,53,1
12222,M,20000,1,0,1,0,53,1
12223,M,20000,1,0,1,0,53,0
12224,M,20000,1,0,1,0,78,0
12225,M,20000,1,0,1,0,55,1
12226,M,10000,1,0,1,0,57,1
12227,M,10000,1,0,1,0,56,0
12228,M,20000,1,0,1,0,56,1
12229,M,10000,2,0,1,0,57,1
12230,M,10000,2,0,1,0,58,1
12231,S,10000,2,0,1,0,59,1
12232,S,10000,2,0,1,0,59,1
12233,M,10000,2,0,1,1,58,0
12234,M,10000,2,0,1,1,60,0
12235,M,30000,1,0,1,0,75,0
12236,M,20000,1,0,1,0,72,0
12237,M,20000,1,0,1,0,72,1
12238,M,30000,1,0,1,0,72,0
12239,M,30000,1,0,1,0,71,1
12240,S,10000,0,0,0,1,33,1
12241,S,10000,0,0,0,1,34,1
12242,S,10000,0,0,0,1,35,1
12243,S,10000,0,0,0,1,33,1
12244,M,20000,0,0,1,0,33,0
12245,S,10000,0,0,1,1,35,1
12246,M,10000,1,1,1,0,34,1
12247,S,20000,0,0,1,0,34,0
12248,S,10000,1,1,0,0,36,1
12249,M,20000,0,0,1,0,35,0
12250,S,10000,1,1,0,0,37,1
12251,M,20000,0,0,1,0,37,1
12252,M,20000,0,0,0,0,36,1
12253,S,20000,0,0,1,0,37,1
12254,S,20000,1,0,1,0,71,1
12255,S,20000,1,1,0,0,52,1
12256,M,20000,1,1,1,0,52,1
12257,M,30000,4,0,1,0,53,0
12258,M,30000,4,0,1,0,52,0
12259,M,30000,4,0,1,0,52,0
12260,M,30000,4,0,1,0,52,0
12261,M,10000,1,1,1,1,53,1
12262,M,20000,1,1,1,0,53,0
12263,S,20000,1,1,0,0,54,1
12264,S,20000,1,1,0,0,54,1
12265,S,10000,1,1,0,1,54,1
12266,M,20000,2,0,1,1,55,1
12267,S,20000,2,0,1,1,55,1
12268,M,30000,1,0,1,0,55,0
12269,M,30000,3,0,1,0,53,0
12270,S,30000,3,0,1,0,53,1
12271,M,30000,0,0,1,0,54,1
12272,M,40000,3,0,1,0,54,1
12273,M,30000,1,0,1,0,55,0
12274,S,10000,2,2,1,0,43,0
12275,S,20000,0,0,1,1,43,1
12276,M,30000,0,0,1,0,43,1
12277,S,10000,2,2,1,0,44,1
12278,S,10000,2,2,1,0,45,0
12279,M,30000,0,0,1,0,43,1
12280,M,30000,0,0,0,0,43,1
12281,M,40000,0,0,1,0,43,1
12282,S,40000,0,0,1,0,44,1
12283,S,20000,0,0,1,1,44,1
12284,M,30000,0,0,0,0,44,1
12285,S,30000,1,0,1,0,44,1
12286,S,40000,0,0,1,0,44,1
12287,S,10000,3,0,0,2,62,1
12288,M,10000,2,2,0,1,46,0
12289,S,10000,2,2,1,1,46,1
12290,S,10000,2,2,1,1,45,1
12291,S,90000,5,0,0,2,69,1
12292,M,130000,3,4,1,3,70,1
12293,M,130000,3,4,1,3,69,0
12294,M,130000,3,4,1,4,69,0
12295,S,60000,3,1,1,4,69,0
12296,M,70000,5,1,0,2,69,1
12297,S,80000,5,0,0,2,69,1
12298,S,90000,5,0,0,2,68,1
12299,M,150000,3,4,0,4,68,1
12300,S,80000,5,0,1,2,67,1
12301,S,100000,2,3,1,4,67,1
12302,M,100000,2,3,0,4,68,1
12303,M,130000,4,4,1,4,67,0
12304,S,130000,4,4,0,4,67,0
12305,M,80000,4,2,0,1,59,1
12306,M,80000,4,2,1,2,60,0
12307,M,90000,4,2,1,1,59,1
12308,M,100000,3,4,1,2,59,1
12309,S,130000,3,4,0,4,59,0
12310,S,130000,3,4,0,4,59,0
12311,S,130000,4,5,0,1,59,0
12312,M,100000,3,4,1,4,60,0
12313,S,100000,3,4,1,4,60,0
12314,M,110000,2,5,1,1,60,1
12315,M,130000,4,5,1,2,60,1
12316,M,130000,5,5,0,2,60,1
12317,M,150000,2,5,1,3,60,1
12318,M,170000,0,5,0,3,60,1
12319,M,90000,4,1,1,2,61,0
12320,S,120000,4,5,1,3,61,0
12321,M,70000,5,2,1,2,63,1
12322,M,80000,4,1,1,3,62,0
12323,M,80000,4,2,1,2,63,1
12324,S,90000,4,1,1,3,63,0
12325,M,130000,4,5,1,3,63,0
12326,S,170000,0,5,0,4,63,0
12327,S,100000,3,4,1,4,64,0
12328,S,130000,4,5,0,3,64,1
12329,S,170000,0,5,0,4,63,0
12330,M,100000,3,4,1,4,64,1
12331,S,70000,5,1,1,4,65,0
12332,M,90000,4,1,1,3,65,1
12333,M,90000,4,1,0,3,65,1
12334,M,130000,5,5,1,4,65,0
12335,S,150000,3,5,0,4,66,1
12336,S,130000,5,5,0,4,66,0
12337,S,70000,0,0,0,2,38,1
12338,S,70000,0,0,0,3,37,1
12339,S,70000,0,0,0,3,37,1
12340,S,70000,0,0,1,3,37,1
12341,M,80000,0,0,1,2,37,1
12342,M,70000,0,0,1,3,39,1
12343,M,60000,0,0,1,4,39,1
12344,S,80000,0,0,0,3,38,0
12345,S,80000,0,0,1,3,38,0
12346,S,90000,0,0,0,2,38,1
12347,M,90000,0,0,0,2,39,1
12348,M,90000,0,0,1,2,40,1
12349,S,90000,0,0,1,3,39,1
12350,M,90000,0,0,1,3,41,1
12351,M,100000,0,5,1,2,40,0
12352,M,100000,0,5,0,2,41,0
12353,M,110000,0,5,0,3,40,1
12354,M,110000,0,5,0,3,40,1
12355,S,120000,0,5,1,4,41,1
12356,S,90000,0,0,0,3,42,1
12357,S,100000,0,5,1,3,43,0
12358,M,100000,0,5,1,4,44,1
12359,M,130000,5,5,1,4,44,0
12360,S,130000,0,5,1,4,42,1
12361,M,160000,4,5,0,4,43,0
12362,S,90000,5,0,1,2,72,1
12363,M,110000,2,4,0,1,72,0
12364,M,130000,2,3,1,4,72,1
12365,M,80000,5,0,0,2,72,0
12366,M,80000,5,0,1,2,71,0
12367,S,10000,0,0,0,2,40,0
12368,S,10000,0,0,0,2,40,0
12369,S,60000,4,4,0,4,50,0
12370,M,60000,3,2,1,2,50,0
12371,S,60000,3,2,1,2,51,0
12372,S,60000,3,2,0,2,50,0
12373,S,30000,0,0,0,1,39,1
12374,S,20000,0,0,0,2,34,0
12375,S,20000,0,0,1,2,34,0
12376,S,20000,0,0,0,2,34,0
12377,S,20000,0,0,0,2,34,0
12378,S,30000,0,0,1,1,34,1
12379,S,30000,0,0,0,1,35,0
12380,S,30000,0,0,0,1,40,1
12381,M,40000,1,1,1,0,40,1
12382,S,20000,0,0,0,2,41,1
12383,S,30000,0,0,0,1,40,1
12384,M,40000,1,1,1,1,40,1
12385,M,40000,1,1,1,1,41,1
12386,S,20000,0,0,0,2,42,1
12387,S,30000,0,0,0,1,41,0
